transaction_key,fund_key,transaction_date_key,investor_id,transaction_type,amount,units,nav,state,kyc_status,source_file
3795,1,20250801,INV00129,SIP,31748.65,994.57,63.91,Delhi,Verified,synthetic_transactions
3796,4,20250801,INV00030,SIP,33119.34,205.82,131.79,Tamil Nadu,Verified,synthetic_transactions
3797,1,20250801,INV00164,SIP,28027.29,274.97,200.2,Gujarat,Verified,synthetic_transactions
3798,2,20250801,INV00143,SIP,32246.71,143.94,155.65,Maharashtra,Pending,synthetic_transactions
3799,2,20250801,INV00039,SIP,28488.87,134.11,127.82,West Bengal,Verified,synthetic_transactions
3800,1,20250801,INV00038,SIP,28930.35,910.56,54.07,Maharashtra,Pending,synthetic_transactions
3801,6,20250801,INV00226,SIP,27288.14,1861.49,87.24,Tamil Nadu,Pending,synthetic_transactions
3802,5,20250801,INV00236,SIP,30993.66,148.75,39.13,Andhra Pradesh,Verified,synthetic_transactions
3803,1,20250801,INV00103,LUMPSUM,48438.7,288.52,40.51,West Bengal,Verified,synthetic_transactions
3804,1,20250801,INV00246,SIP,27895.64,347.05,222.31,Gujarat,Verified,synthetic_transactions
3805,2,20250801,INV00097,SIP,32271.82,203.36,185.6,Uttar Pradesh,Verified,synthetic_transactions
3806,4,20250801,INV00018,LUMPSUM,54479.48,232.34,239.33,Andhra Pradesh,Verified,synthetic_transactions
3807,4,20250801,INV00149,SIP,30103.04,215.79,207.37,West Bengal,Verified,synthetic_transactions
3808,6,20250801,INV00001,SIP,32317.18,129.68,12.42,Maharashtra,Pending,synthetic_transactions
3809,1,20250801,INV00229,SIP,30565.86,442.16,155.53,Uttar Pradesh,Verified,synthetic_transactions
3810,3,20250801,INV00157,SIP,31037.06,135.09,150.07,Tamil Nadu,Verified,synthetic_transactions
3811,4,20250801,INV00150,SIP,28783.96,2153.67,35.68,Gujarat,Verified,synthetic_transactions
3812,5,20250801,INV00250,LUMPSUM,49361.3,236.88,227.63,Karnataka,Verified,synthetic_transactions
3813,2,20250801,INV00214,LUMPSUM,51643.65,391.19,196.81,Delhi,Verified,synthetic_transactions
3814,1,20250801,INV00153,SIP,30440.82,150.81,215.37,Uttar Pradesh,Verified,synthetic_transactions
3815,5,20250801,INV00135,SIP,30939.77,140.17,160.47,Delhi,Verified,synthetic_transactions
3816,5,20250801,INV00190,SIP,29538.62,136.11,192.89,Telangana,Verified,synthetic_transactions
3817,2,20250801,INV00202,SIP,29446.33,148.18,117.8,West Bengal,Verified,synthetic_transactions
3818,5,20250801,INV00003,SIP,30876.95,628.0,60.54,Delhi,Verified,synthetic_transactions
3819,4,20250801,INV00185,SIP,30326.08,245.09,26.99,Rajasthan,Verified,synthetic_transactions
3820,1,20250801,INV00131,SIP,30546.46,133.55,193.14,Rajasthan,Verified,synthetic_transactions
3821,4,20250801,INV00066,LUMPSUM,48132.08,328.64,181.43,Maharashtra,Verified,synthetic_transactions
3822,5,20250801,INV00101,SIP,34609.53,188.92,63.69,Telangana,Pending,synthetic_transactions
3823,5,20250801,INV00228,SIP,35904.6,148.1,84.2,Uttar Pradesh,Pending,synthetic_transactions
3824,5,20250801,INV00123,LUMPSUM,44977.26,188.26,166.97,Tamil Nadu,Verified,synthetic_transactions
3825,6,20250801,INV00165,SIP,31673.5,360.04,29.74,Karnataka,Verified,synthetic_transactions
3826,5,20250801,INV00083,SIP,27798.75,113.91,59.57,Telangana,Verified,synthetic_transactions
3827,5,20250801,INV00070,SIP,30967.73,207.02,97.06,Gujarat,Pending,synthetic_transactions
3828,3,20250801,INV00055,SIP,28140.35,124.93,186.61,Telangana,Verified,synthetic_transactions
3829,6,20250801,INV00012,SIP,26792.36,950.12,38.1,Delhi,Pending,synthetic_transactions
3830,6,20250801,INV00073,SIP,36342.81,750.11,127.35,Andhra Pradesh,Verified,synthetic_transactions
3831,2,20250801,INV00183,SIP,31629.68,2504.95,159.41,Delhi,Verified,synthetic_transactions
3832,2,20250801,INV00068,LUMPSUM,46243.4,997.09,240.51,Andhra Pradesh,Pending,synthetic_transactions
3833,6,20250801,INV00094,SIP,27487.15,562.8,120.48,Maharashtra,Verified,synthetic_transactions
3834,5,20250801,INV00134,SIP,28725.2,135.0,11.0,Tamil Nadu,Verified,synthetic_transactions
3835,6,20250801,INV00219,LUMPSUM,44343.8,546.87,103.36,Rajasthan,Verified,synthetic_transactions
3836,3,20250801,INV00095,SIP,31689.54,240.72,121.48,Gujarat,Verified,synthetic_transactions
3837,1,20250801,INV00056,SIP,32170.23,324.71,222.39,Delhi,Verified,synthetic_transactions
3838,1,20250801,INV00063,SIP,33319.76,214.83,125.49,Delhi,Verified,synthetic_transactions
3839,4,20250801,INV00060,LUMPSUM,43442.2,324.85,132.97,West Bengal,Verified,synthetic_transactions
3840,5,20250801,INV00167,SIP,30306.3,1468.2,187.87,Rajasthan,Verified,synthetic_transactions
3841,6,20250801,INV00079,SIP,25999.6,124.46,139.49,West Bengal,Pending,synthetic_transactions
3842,2,20250801,INV00243,LUMPSUM,47782.65,314.66,149.41,Maharashtra,Verified,synthetic_transactions
3843,2,20250801,INV00040,LUMPSUM,44160.39,1545.61,125.04,Andhra Pradesh,Verified,synthetic_transactions
3844,4,20250801,INV00189,SIP,31121.51,375.96,173.72,Maharashtra,Verified,synthetic_transactions
3845,6,20250801,INV00225,SIP,29248.06,235.45,43.96,Karnataka,Verified,synthetic_transactions
3846,1,20250801,INV00230,SIP,28999.6,615.04,152.2,Tamil Nadu,Verified,synthetic_transactions
3847,4,20250801,INV00239,SIP,31365.77,321.3,140.71,Andhra Pradesh,Pending,synthetic_transactions
3848,2,20250801,INV00122,SIP,27766.06,120.4,125.96,Karnataka,Verified,synthetic_transactions
3849,1,20250801,INV00160,SIP,29131.48,124.6,10.17,Andhra Pradesh,Pending,synthetic_transactions
3850,2,20250801,INV00067,SIP,26820.2,227.26,72.62,Rajasthan,Verified,synthetic_transactions
3851,5,20250801,INV00152,LUMPSUM,43770.64,199.29,79.79,Maharashtra,Verified,synthetic_transactions
3852,4,20250801,INV00089,SIP,25363.75,195.84,234.7,Maharashtra,Verified,synthetic_transactions
3853,1,20250801,INV00091,SIP,32195.28,205.32,156.94,Telangana,Verified,synthetic_transactions
3854,4,20250801,INV00081,SIP,30676.38,1085.84,243.71,Rajasthan,Verified,synthetic_transactions
3855,1,20250801,INV00077,LUMPSUM,49764.63,359.6,87.27,Maharashtra,Pending,synthetic_transactions
3856,2,20250801,INV00201,SIP,27032.79,519.73,35.26,Maharashtra,Verified,synthetic_transactions
3857,1,20250801,INV00020,SIP,27743.15,111.05,159.44,Tamil Nadu,Verified,synthetic_transactions
3858,5,20250801,INV00116,SIP,25242.7,123.58,192.01,Karnataka,Verified,synthetic_transactions
3859,3,20250801,INV00216,SIP,31813.65,322.23,235.89,Rajasthan,Verified,synthetic_transactions
3860,6,20250801,INV00042,SIP,35903.41,182.07,87.67,Andhra Pradesh,Verified,synthetic_transactions
3861,1,20250801,INV00137,SIP,27955.59,317.16,119.13,Andhra Pradesh,Verified,synthetic_transactions
3862,4,20250801,INV00104,LUMPSUM,50507.82,203.77,241.49,Maharashtra,Verified,synthetic_transactions
3863,2,20250801,INV00010,SIP,33065.67,2395.54,248.53,Telangana,Verified,synthetic_transactions
3864,6,20250801,INV00002,SIP,28763.28,125.39,164.59,Uttar Pradesh,Verified,synthetic_transactions
3865,4,20250801,INV00102,SIP,26557.11,139.83,133.74,Maharashtra,Verified,synthetic_transactions
3866,1,20250801,INV00108,SIP,32169.68,133.84,87.63,Tamil Nadu,Verified,synthetic_transactions
3867,5,20250801,INV00072,SIP,26272.15,535.45,81.85,Telangana,Verified,synthetic_transactions
3868,5,20250801,INV00221,SIP,32786.31,312.92,108.72,Andhra Pradesh,Pending,synthetic_transactions
3869,5,20250801,INV00196,SIP,28329.7,116.43,141.28,Maharashtra,Verified,synthetic_transactions
3870,1,20250801,INV00057,SIP,26403.82,157.0,37.52,Karnataka,Pending,synthetic_transactions
3871,2,20250801,INV00046,SIP,32644.44,291.63,123.93,West Bengal,Verified,synthetic_transactions
3872,4,20250801,INV00141,SIP,31616.53,293.39,194.77,Gujarat,Pending,synthetic_transactions
3873,1,20250901,INV00125,SIP,30447.42,250.46,63.51,Andhra Pradesh,Verified,synthetic_transactions
3874,1,20250901,INV00062,SIP,31516.68,286.89,98.77,Gujarat,Pending,synthetic_transactions
3875,2,20250901,INV00052,SIP,28068.29,355.65,209.25,Gujarat,Verified,synthetic_transactions
3876,3,20250901,INV00203,SIP,30370.65,174.86,116.23,Tamil Nadu,Verified,synthetic_transactions
3877,4,20250901,INV00008,SIP,33306.4,134.5,52.88,Tamil Nadu,Verified,synthetic_transactions
3878,1,20250901,INV00150,SIP,26333.13,544.31,55.66,Gujarat,Verified,synthetic_transactions
3879,2,20250901,INV00045,SIP,31474.89,128.03,19.34,Andhra Pradesh,Verified,synthetic_transactions
3880,3,20250901,INV00044,SIP,31521.07,139.56,142.69,Andhra Pradesh,Verified,synthetic_transactions
3881,4,20250901,INV00159,SIP,23859.52,105.87,70.07,Rajasthan,Pending,synthetic_transactions
3882,3,20250901,INV00215,SIP,34541.45,164.48,37.89,Andhra Pradesh,Verified,synthetic_transactions
3883,3,20250901,INV00143,SIP,27625.65,378.83,202.3,Maharashtra,Pending,synthetic_transactions
3884,1,20250901,INV00175,SIP,30771.79,213.14,197.11,Tamil Nadu,Verified,synthetic_transactions
3885,4,20250901,INV00053,SIP,27710.46,187.28,248.15,Gujarat,Verified,synthetic_transactions
3886,4,20250901,INV00031,SIP,29256.66,403.41,89.29,Rajasthan,Pending,synthetic_transactions
3887,5,20250901,INV00225,SIP,28104.17,192.36,223.55,Karnataka,Verified,synthetic_transactions
3888,5,20250901,INV00048,SIP,34292.22,189.61,48.73,Karnataka,Verified,synthetic_transactions
3889,4,20250901,INV00078,SIP,28070.76,112.59,233.05,Gujarat,Verified,synthetic_transactions
3890,5,20250901,INV00080,SIP,35642.34,220.85,241.86,Uttar Pradesh,Verified,synthetic_transactions
3891,2,20250901,INV00108,SIP,28607.67,125.62,52.19,Tamil Nadu,Verified,synthetic_transactions
3892,2,20250901,INV00169,SIP,28225.56,164.1,220.57,Telangana,Verified,synthetic_transactions
3893,1,20250901,INV00226,SIP,32350.05,209.58,126.48,Tamil Nadu,Verified,synthetic_transactions
3894,5,20250901,INV00106,SIP,25786.12,264.73,232.66,Delhi,Verified,synthetic_transactions
3895,1,20250901,INV00126,SIP,30540.81,237.33,29.17,Maharashtra,Verified,synthetic_transactions
3896,2,20250901,INV00128,SIP,28720.95,127.99,239.03,Uttar Pradesh,Verified,synthetic_transactions
3897,5,20250901,INV00013,SIP,25011.69,149.03,107.39,Uttar Pradesh,Verified,synthetic_transactions
3898,5,20250901,INV00095,SIP,33599.28,701.74,78.62,Gujarat,Verified,synthetic_transactions
3899,6,20250901,INV00037,LUMPSUM,49188.89,298.5,171.31,Tamil Nadu,Verified,synthetic_transactions
3900,2,20250901,INV00046,SIP,27464.54,628.87,25.36,West Bengal,Verified,synthetic_transactions
3901,4,20250901,INV00103,SIP,34053.8,926.85,39.82,West Bengal,Verified,synthetic_transactions
3902,6,20250901,INV00114,SIP,29525.02,386.65,249.11,Tamil Nadu,Verified,synthetic_transactions
3903,6,20250901,INV00047,SIP,26841.16,412.63,144.31,West Bengal,Verified,synthetic_transactions
3904,1,20250901,INV00238,LUMPSUM,48862.7,269.76,61.77,West Bengal,Verified,synthetic_transactions
3905,3,20250901,INV00036,SIP,28865.79,1697.81,169.0,Telangana,Verified,synthetic_transactions
3906,6,20250901,INV00197,SIP,26995.76,276.74,171.85,Karnataka,Verified,synthetic_transactions
3907,4,20250901,INV00115,SIP,31825.32,147.72,128.15,Andhra Pradesh,Verified,synthetic_transactions
3908,2,20250901,INV00010,SIP,26775.07,166.85,13.61,Telangana,Verified,synthetic_transactions
3909,2,20250901,INV00049,SIP,33898.67,179.35,66.61,Andhra Pradesh,Verified,synthetic_transactions
3910,3,20250901,INV00111,SIP,27289.09,402.69,175.01,Telangana,Verified,synthetic_transactions
3911,5,20250901,INV00024,SIP,25290.33,126.33,104.33,Gujarat,Verified,synthetic_transactions
3912,1,20250901,INV00089,LUMPSUM,47372.52,862.58,108.91,Maharashtra,Verified,synthetic_transactions
3913,3,20250901,INV00006,SIP,32594.46,323.24,161.2,Uttar Pradesh,Pending,synthetic_transactions
3914,2,20250901,INV00192,SIP,27673.35,228.57,38.45,Telangana,Verified,synthetic_transactions
3915,6,20250901,INV00040,LUMPSUM,48707.91,205.15,122.33,Andhra Pradesh,Verified,synthetic_transactions
3916,3,20250901,INV00224,SIP,36259.16,242.81,72.8,Maharashtra,Verified,synthetic_transactions
3917,4,20250901,INV00004,SIP,26529.28,136.19,220.54,Telangana,Verified,synthetic_transactions
3918,5,20250901,INV00029,SIP,29734.27,844.64,22.97,Telangana,Pending,synthetic_transactions
3919,4,20250901,INV00170,LUMPSUM,43359.76,1736.66,74.63,Rajasthan,Pending,synthetic_transactions
3920,2,20250901,INV00055,SIP,32790.56,356.77,221.16,Telangana,Verified,synthetic_transactions
3921,3,20250901,INV00186,SIP,31547.82,852.94,185.49,Gujarat,Verified,synthetic_transactions
3922,1,20250901,INV00232,SIP,28008.05,347.41,25.69,Uttar Pradesh,Pending,synthetic_transactions
3923,4,20250901,INV00195,SIP,33792.63,337.31,247.09,Rajasthan,Verified,synthetic_transactions
3924,5,20250901,INV00157,SIP,35196.84,278.65,200.4,Tamil Nadu,Pending,synthetic_transactions
3925,1,20250901,INV00066,SIP,25469.66,194.97,99.66,Maharashtra,Verified,synthetic_transactions
3926,6,20250901,INV00136,SIP,33283.65,254.44,37.31,Tamil Nadu,Verified,synthetic_transactions
3927,3,20250901,INV00213,LUMPSUM,47434.51,231.7,99.42,Telangana,Verified,synthetic_transactions
3928,3,20250901,INV00109,LUMPSUM,48330.23,232.1,72.68,Tamil Nadu,Verified,synthetic_transactions
3929,6,20250901,INV00155,SIP,29061.02,145.59,187.63,West Bengal,Verified,synthetic_transactions
3930,2,20250901,INV00086,SIP,31904.02,223.22,191.07,Telangana,Verified,synthetic_transactions
3931,4,20250901,INV00135,LUMPSUM,45473.12,625.23,222.33,Delhi,Verified,synthetic_transactions
3932,5,20250901,INV00231,SIP,23607.15,268.98,79.79,Karnataka,Verified,synthetic_transactions
3933,4,20250901,INV00059,LUMPSUM,48204.58,270.43,136.47,Karnataka,Verified,synthetic_transactions
3934,6,20250901,INV00209,SIP,33041.47,164.0,188.52,Andhra Pradesh,Pending,synthetic_transactions
3935,6,20250901,INV00208,SIP,28108.74,142.61,165.93,Gujarat,Verified,synthetic_transactions
3936,1,20250901,INV00222,SIP,29958.51,522.59,114.38,Delhi,Verified,synthetic_transactions
3937,4,20250901,INV00171,SIP,30008.62,593.8,195.17,Rajasthan,Verified,synthetic_transactions
3938,6,20250901,INV00020,SIP,30598.52,653.05,56.84,Tamil Nadu,Verified,synthetic_transactions
3939,4,20250901,INV00160,SIP,28330.36,179.43,23.58,Andhra Pradesh,Verified,synthetic_transactions
3940,6,20250901,INV00033,LUMPSUM,46846.74,256.37,32.51,Uttar Pradesh,Pending,synthetic_transactions
3941,3,20250901,INV00070,SIP,33575.78,228.78,97.22,Gujarat,Verified,synthetic_transactions
3942,3,20250901,INV00074,SIP,29423.23,531.9,162.48,Rajasthan,Verified,synthetic_transactions
3943,3,20250901,INV00210,SIP,25810.36,124.88,28.39,Uttar Pradesh,Verified,synthetic_transactions
3944,1,20250901,INV00014,SIP,28862.7,150.34,130.98,Andhra Pradesh,Verified,synthetic_transactions
3945,5,20250901,INV00187,SIP,28311.87,129.18,166.95,Telangana,Verified,synthetic_transactions
3946,5,20250901,INV00137,SIP,29939.92,261.38,225.23,Andhra Pradesh,Pending,synthetic_transactions
3947,1,20250901,INV00179,SIP,33807.63,229.45,31.98,Rajasthan,Pending,synthetic_transactions
3948,5,20250901,INV00230,SIP,30524.97,182.41,35.25,Tamil Nadu,Verified,synthetic_transactions
3949,5,20250901,INV00146,SIP,31695.29,174.51,17.2,Karnataka,Pending,synthetic_transactions
3950,1,20250901,INV00199,SIP,29323.78,959.93,151.18,Gujarat,Verified,synthetic_transactions
3951,6,20250901,INV00220,SIP,32048.55,516.42,120.8,Maharashtra,Verified,synthetic_transactions
3952,6,20250901,INV00178,SIP,29454.84,2290.85,74.53,Delhi,Verified,synthetic_transactions
3953,5,20250901,INV00198,SIP,28552.03,134.38,190.38,Tamil Nadu,Verified,synthetic_transactions
3954,1,20250901,INV00065,SIP,28960.74,139.77,113.37,Karnataka,Verified,synthetic_transactions
3955,4,20250901,INV00202,SIP,30126.37,222.28,45.9,West Bengal,Pending,synthetic_transactions
3956,1,20250901,INV00018,SIP,33921.21,291.93,237.19,Andhra Pradesh,Pending,synthetic_transactions
3957,6,20250901,INV00138,SIP,31308.64,992.49,29.86,Karnataka,Verified,synthetic_transactions
3958,6,20250901,INV00083,SIP,30372.73,227.27,244.16,Telangana,Verified,synthetic_transactions
3959,3,20250901,INV00061,SIP,29103.42,569.11,73.18,West Bengal,Pending,synthetic_transactions
3960,3,20250901,INV00234,LUMPSUM,44596.1,732.33,102.13,Andhra Pradesh,Verified,synthetic_transactions
3961,1,20251001,INV00126,SIP,29605.18,264.43,66.5,Maharashtra,Verified,synthetic_transactions
3962,1,20251001,INV00123,SIP,29322.23,257.59,209.44,Tamil Nadu,Verified,synthetic_transactions
3963,5,20251001,INV00154,LUMPSUM,47474.93,204.97,43.31,Karnataka,Verified,synthetic_transactions
3964,1,20251001,INV00031,SIP,32372.64,215.56,14.57,Rajasthan,Verified,synthetic_transactions
3965,5,20251001,INV00228,SIP,29587.68,329.92,192.2,Uttar Pradesh,Verified,synthetic_transactions
3966,6,20251001,INV00074,SIP,30091.13,130.84,175.41,Rajasthan,Verified,synthetic_transactions
3967,3,20251001,INV00230,SIP,25747.95,214.53,69.01,Tamil Nadu,Verified,synthetic_transactions
3968,1,20251001,INV00184,SIP,30495.6,836.34,10.35,Telangana,Verified,synthetic_transactions
3969,1,20251001,INV00222,SIP,27918.65,200.94,61.52,Delhi,Verified,synthetic_transactions
3970,3,20251001,INV00181,SIP,29309.69,166.08,61.01,Uttar Pradesh,Verified,synthetic_transactions
3971,5,20251001,INV00034,SIP,30264.93,163.05,65.32,Rajasthan,Verified,synthetic_transactions
3972,5,20251001,INV00063,SIP,29733.9,1127.39,77.24,Delhi,Verified,synthetic_transactions
3973,1,20251001,INV00100,LUMPSUM,50321.25,1746.64,133.23,Karnataka,Verified,synthetic_transactions
3974,2,20251001,INV00151,SIP,34452.56,848.16,63.46,Andhra Pradesh,Verified,synthetic_transactions
3975,4,20251001,INV00084,SIP,24981.5,185.26,98.8,Gujarat,Verified,synthetic_transactions
3976,3,20251001,INV00117,SIP,31831.59,1213.38,150.63,Uttar Pradesh,Verified,synthetic_transactions
3977,6,20251001,INV00070,SIP,31798.66,165.31,244.66,Gujarat,Verified,synthetic_transactions
3978,3,20251001,INV00174,SIP,31031.33,491.18,131.88,Maharashtra,Verified,synthetic_transactions
3979,2,20251001,INV00113,SIP,33908.26,876.36,23.43,Tamil Nadu,Pending,synthetic_transactions
3980,5,20251001,INV00235,SIP,28859.56,220.09,99.87,Maharashtra,Verified,synthetic_transactions
3981,5,20251001,INV00075,SIP,35926.57,311.56,201.57,Maharashtra,Verified,synthetic_transactions
3982,5,20251001,INV00068,LUMPSUM,50138.57,560.13,237.84,Andhra Pradesh,Verified,synthetic_transactions
3983,1,20251001,INV00210,SIP,30083.89,141.81,30.66,Uttar Pradesh,Verified,synthetic_transactions
3984,6,20251001,INV00085,SIP,28120.57,193.26,127.55,Karnataka,Pending,synthetic_transactions
3985,6,20251001,INV00224,SIP,29206.21,721.35,185.88,Maharashtra,Verified,synthetic_transactions
3986,6,20251001,INV00144,SIP,29277.36,132.44,123.32,Maharashtra,Verified,synthetic_transactions
3987,5,20251001,INV00011,SIP,30666.2,177.57,106.43,Karnataka,Verified,synthetic_transactions
3988,4,20251001,INV00116,SIP,29306.7,1055.61,108.31,Karnataka,Verified,synthetic_transactions
3989,2,20251001,INV00039,LUMPSUM,44517.38,742.0,209.73,West Bengal,Verified,synthetic_transactions
3990,6,20251001,INV00102,LUMPSUM,46393.24,203.23,220.95,Maharashtra,Verified,synthetic_transactions
3991,5,20251001,INV00209,SIP,35835.77,195.7,90.23,Andhra Pradesh,Verified,synthetic_transactions
3992,1,20251001,INV00162,SIP,28709.09,145.57,112.84,Delhi,Verified,synthetic_transactions
3993,1,20251001,INV00004,SIP,28668.53,143.41,155.58,Telangana,Verified,synthetic_transactions
3994,1,20251001,INV00048,SIP,30446.37,161.77,32.5,Karnataka,Pending,synthetic_transactions
3995,5,20251001,INV00169,LUMPSUM,48572.67,218.57,132.65,Telangana,Verified,synthetic_transactions
3996,4,20251001,INV00051,LUMPSUM,49873.59,233.08,58.21,Telangana,Verified,synthetic_transactions
3997,4,20251001,INV00187,SIP,31913.46,248.64,156.02,Telangana,Pending,synthetic_transactions
3998,5,20251001,INV00167,SIP,26442.75,830.61,151.59,Rajasthan,Verified,synthetic_transactions
3999,6,20251001,INV00014,SIP,31792.96,1917.58,224.9,Andhra Pradesh,Verified,synthetic_transactions
4000,2,20251001,INV00026,SIP,27669.27,566.46,203.66,West Bengal,Verified,synthetic_transactions
4001,4,20251001,INV00242,SIP,30054.37,139.06,90.03,Maharashtra,Verified,synthetic_transactions
